slice_name,total_texts,first_text_id,last_text_id,tmp_slice_path,final_slice_path,conllu_path,origin_filepath,data_origin_group,final_df_path,exclusions_path,slice_number,started_at,finished_at,parsing_time
Pcc09_9,9999,pcc_eng_09_009.0001_x0129618,pcc_eng_09_009.9999_x0145946,pile_tables/slices/Pcc09/tmp/pile_09-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc09/pile_09-009_Pile-CC_df.pkl.gz,Pcc09.conll/pcc_eng_09-009.conllu,/share/compling/data/pile/train/09.jsonl,09,pile_tables/pile_09_Pile-CC_df.pkl.gz,pile_exclusions/pile_09_Pile-CC_excl.pkl.gz,9.0,Wed Apr 13 09:07:05 2022,Wed Apr 13 09:47:53 2022,0 days 00:40:48
Pcc04_7,9999,pcc_eng_04_007.0001_x0097020,pcc_eng_04_007.9999_x0113312,pile_tables/slices/Pcc04/tmp/pile_04-007_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc04/pile_04-007_Pile-CC_df.pkl.gz,Pcc04.conll/pcc_eng_04-007.conllu,/share/compling/data/pile/train/04.jsonl,04,pile_tables/pile_04_Pile-CC_df.pkl.gz,pile_exclusions/pile_04_Pile-CC_excl.pkl.gz,7.0,Wed Apr 13 08:59:00 2022,Wed Apr 13 09:49:51 2022,0 days 00:50:50
Pcc28_17,9999,pcc_eng_28_017.0001_x0258892,pcc_eng_28_017.9999_x0274882,pile_tables/slices/Pcc28/tmp/pile_28-017_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-017_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-017.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,17.0,Wed Apr 13 09:08:31 2022,Wed Apr 13 09:50:03 2022,0 days 00:41:31
Pcc07_6,9999,pcc_eng_07_006.0001_x0080853,pcc_eng_07_006.9999_x0097172,pile_tables/slices/Pcc07/tmp/pile_07-006_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc07/pile_07-006_Pile-CC_df.pkl.gz,Pcc07.conll/pcc_eng_07-006.conllu,/share/compling/data/pile/train/07.jsonl,07,pile_tables/pile_07_Pile-CC_df.pkl.gz,pile_exclusions/pile_07_Pile-CC_excl.pkl.gz,6.0,Wed Apr 13 09:03:26 2022,Wed Apr 13 09:54:38 2022,0 days 00:51:13
Pcc15_7,9999,pcc_eng_15_007.0001_x0096851,pcc_eng_15_007.9999_x0113059,pile_tables/slices/Pcc15/tmp/pile_15-007_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-007_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-007.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,7.0,Wed Apr 13 09:06:02 2022,Wed Apr 13 09:57:34 2022,0 days 00:51:32
Pcc01_8,9999,pcc_eng_01_008.0001_x0113144,pcc_eng_01_008.9999_x0129280,pile_tables/slices/Pcc01/tmp/pile_01-008_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc01/pile_01-008_Pile-CC_df.pkl.gz,Pcc01.conll/pcc_eng_01-008.conllu,/share/compling/data/pile/train/01.jsonl,01,pile_tables/pile_01_Pile-CC_df.pkl.gz,pile_exclusions/pile_01_Pile-CC_excl.pkl.gz,8.0,Wed Apr 13 09:14:19 2022,Wed Apr 13 09:59:10 2022,0 days 00:44:51
Pcc16_7,9999,pcc_eng_16_007.0001_x0097396,pcc_eng_16_007.9999_x0113664,pile_tables/slices/Pcc16/tmp/pile_16-007_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc16/pile_16-007_Pile-CC_df.pkl.gz,Pcc16.conll/pcc_eng_16-007.conllu,/share/compling/data/pile/train/16.jsonl,16,pile_tables/pile_16_Pile-CC_df.pkl.gz,pile_exclusions/pile_16_Pile-CC_excl.pkl.gz,7.0,Wed Apr 13 09:09:26 2022,Wed Apr 13 10:00:35 2022,0 days 00:51:09
Pcc05_8,9999,pcc_eng_05_008.0001_x0113576,pcc_eng_05_008.9999_x0129816,pile_tables/slices/Pcc05/tmp/pile_05-008_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc05/pile_05-008_Pile-CC_df.pkl.gz,Pcc05.conll/pcc_eng_05-008.conllu,/share/compling/data/pile/train/05.jsonl,05,pile_tables/pile_05_Pile-CC_df.pkl.gz,pile_exclusions/pile_05_Pile-CC_excl.pkl.gz,8.0,Wed Apr 13 09:13:19 2022,Wed Apr 13 10:04:05 2022,0 days 00:50:46
Pcc11_10,9999,pcc_eng_11_010.0001_x0145675,pcc_eng_11_010.9999_x0161805,pile_tables/slices/Pcc11/tmp/pile_11-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-010_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-010.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,10.0,Wed Apr 13 09:26:39 2022,Wed Apr 13 10:09:30 2022,0 days 00:42:51
Pcc08_9,9999,pcc_eng_08_009.0001_x0129308,pcc_eng_08_009.9999_x0145474,pile_tables/slices/Pcc08/tmp/pile_08-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc08/pile_08-009_Pile-CC_df.pkl.gz,Pcc08.conll/pcc_eng_08-009.conllu,/share/compling/data/pile/train/08.jsonl,08,pile_tables/pile_08_Pile-CC_df.pkl.gz,pile_exclusions/pile_08_Pile-CC_excl.pkl.gz,9.0,Wed Apr 13 09:29:23 2022,Wed Apr 13 10:10:36 2022,0 days 00:41:14
Pcc13_8,9999,pcc_eng_13_008.0001_x0113044,pcc_eng_13_008.9999_x0129096,pile_tables/slices/Pcc13/tmp/pile_13-008_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc13/pile_13-008_Pile-CC_df.pkl.gz,Pcc13.conll/pcc_eng_13-008.conllu,/share/compling/data/pile/train/13.jsonl,13,pile_tables/pile_13_Pile-CC_df.pkl.gz,pile_exclusions/pile_13_Pile-CC_excl.pkl.gz,8.0,Wed Apr 13 09:36:32 2022,Wed Apr 13 10:20:51 2022,0 days 00:44:19
Pcc12_8,9999,pcc_eng_12_008.0001_x0113226,pcc_eng_12_008.9999_x0129326,pile_tables/slices/Pcc12/tmp/pile_12-008_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc12/pile_12-008_Pile-CC_df.pkl.gz,Pcc12.conll/pcc_eng_12-008.conllu,/share/compling/data/pile/train/12.jsonl,12,pile_tables/pile_12_Pile-CC_df.pkl.gz,pile_exclusions/pile_12_Pile-CC_excl.pkl.gz,8.0,Wed Apr 13 09:36:41 2022,Wed Apr 13 10:21:34 2022,0 days 00:44:52
Pcc10_10,9999,pcc_eng_10_010.0001_x0145475,pcc_eng_10_010.9999_x0161528,pile_tables/slices/Pcc10/tmp/pile_10-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-010_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-010.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,10.0,Wed Apr 13 09:44:44 2022,Wed Apr 13 10:26:07 2022,0 days 00:41:23
Pcc09_10,9999,pcc_eng_09_010.0001_x0145947,pcc_eng_09_010.9999_x0162112,pile_tables/slices/Pcc09/tmp/pile_09-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc09/pile_09-010_Pile-CC_df.pkl.gz,Pcc09.conll/pcc_eng_09-010.conllu,/share/compling/data/pile/train/09.jsonl,09,pile_tables/pile_09_Pile-CC_df.pkl.gz,pile_exclusions/pile_09_Pile-CC_excl.pkl.gz,10.0,Wed Apr 13 09:47:53 2022,Wed Apr 13 10:31:30 2022,0 days 00:43:37
Pcc28_18,9999,pcc_eng_28_018.0001_x0274885,pcc_eng_28_018.9999_x0290939,pile_tables/slices/Pcc28/tmp/pile_28-018_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-018_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-018.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,18.0,Wed Apr 13 09:50:03 2022,Wed Apr 13 10:34:48 2022,0 days 00:44:45
Pcc01_9,9999,pcc_eng_01_009.0001_x0129281,pcc_eng_01_009.9999_x0145424,pile_tables/slices/Pcc01/tmp/pile_01-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc01/pile_01-009_Pile-CC_df.pkl.gz,Pcc01.conll/pcc_eng_01-009.conllu,/share/compling/data/pile/train/01.jsonl,01,pile_tables/pile_01_Pile-CC_df.pkl.gz,pile_exclusions/pile_01_Pile-CC_excl.pkl.gz,9.0,Wed Apr 13 09:59:10 2022,Wed Apr 13 10:44:57 2022,0 days 00:45:47
Pcc07_7,9999,pcc_eng_07_007.0001_x0097173,pcc_eng_07_007.9999_x0113315,pile_tables/slices/Pcc07/tmp/pile_07-007_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc07/pile_07-007_Pile-CC_df.pkl.gz,Pcc07.conll/pcc_eng_07-007.conllu,/share/compling/data/pile/train/07.jsonl,07,pile_tables/pile_07_Pile-CC_df.pkl.gz,pile_exclusions/pile_07_Pile-CC_excl.pkl.gz,7.0,Wed Apr 13 09:54:38 2022,Wed Apr 13 10:46:28 2022,0 days 00:51:49
Pcc15_8,9999,pcc_eng_15_008.0001_x0113061,pcc_eng_15_008.9999_x0129212,pile_tables/slices/Pcc15/tmp/pile_15-008_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-008_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-008.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,8.0,Wed Apr 13 09:57:34 2022,Wed Apr 13 10:48:28 2022,0 days 00:50:53
Pcc04_8,9999,pcc_eng_04_008.0001_x0113313,pcc_eng_04_008.9999_x0129461,pile_tables/slices/Pcc04/tmp/pile_04-008_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc04/pile_04-008_Pile-CC_df.pkl.gz,Pcc04.conll/pcc_eng_04-008.conllu,/share/compling/data/pile/train/04.jsonl,04,pile_tables/pile_04_Pile-CC_df.pkl.gz,pile_exclusions/pile_04_Pile-CC_excl.pkl.gz,8.0,Wed Apr 13 10:00:15 2022,Wed Apr 13 10:50:46 2022,0 days 00:50:31
Pcc11_11,9999,pcc_eng_11_011.0001_x0161806,pcc_eng_11_011.9999_x0177759,pile_tables/slices/Pcc11/tmp/pile_11-011_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-011_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-011.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,11.0,Wed Apr 13 10:09:30 2022,Wed Apr 13 10:51:11 2022,0 days 00:41:41
Pcc16_8,9999,pcc_eng_16_008.0001_x0113665,pcc_eng_16_008.9999_x0129796,pile_tables/slices/Pcc16/tmp/pile_16-008_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc16/pile_16-008_Pile-CC_df.pkl.gz,Pcc16.conll/pcc_eng_16-008.conllu,/share/compling/data/pile/train/16.jsonl,16,pile_tables/pile_16_Pile-CC_df.pkl.gz,pile_exclusions/pile_16_Pile-CC_excl.pkl.gz,8.0,Wed Apr 13 10:00:36 2022,Wed Apr 13 10:52:11 2022,0 days 00:51:36
Pcc08_10,9999,pcc_eng_08_010.0001_x0145475,pcc_eng_08_010.9999_x0161606,pile_tables/slices/Pcc08/tmp/pile_08-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc08/pile_08-010_Pile-CC_df.pkl.gz,Pcc08.conll/pcc_eng_08-010.conllu,/share/compling/data/pile/train/08.jsonl,08,pile_tables/pile_08_Pile-CC_df.pkl.gz,pile_exclusions/pile_08_Pile-CC_excl.pkl.gz,10.0,Wed Apr 13 10:10:36 2022,Wed Apr 13 10:53:04 2022,0 days 00:42:27
Pcc05_9,9999,pcc_eng_05_009.0001_x0129819,pcc_eng_05_009.9999_x0145996,pile_tables/slices/Pcc05/tmp/pile_05-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc05/pile_05-009_Pile-CC_df.pkl.gz,Pcc05.conll/pcc_eng_05-009.conllu,/share/compling/data/pile/train/05.jsonl,05,pile_tables/pile_05_Pile-CC_df.pkl.gz,pile_exclusions/pile_05_Pile-CC_excl.pkl.gz,9.0,Wed Apr 13 10:04:05 2022,Wed Apr 13 10:55:15 2022,0 days 00:51:10
Pcc13_9,9999,pcc_eng_13_009.0001_x0129097,pcc_eng_13_009.9999_x0145255,pile_tables/slices/Pcc13/tmp/pile_13-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc13/pile_13-009_Pile-CC_df.pkl.gz,Pcc13.conll/pcc_eng_13-009.conllu,/share/compling/data/pile/train/13.jsonl,13,pile_tables/pile_13_Pile-CC_df.pkl.gz,pile_exclusions/pile_13_Pile-CC_excl.pkl.gz,9.0,Wed Apr 13 10:20:51 2022,Wed Apr 13 11:06:54 2022,0 days 00:46:03
Pcc12_9,9999,pcc_eng_12_009.0001_x0129332,pcc_eng_12_009.9999_x0145634,pile_tables/slices/Pcc12/tmp/pile_12-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc12/pile_12-009_Pile-CC_df.pkl.gz,Pcc12.conll/pcc_eng_12-009.conllu,/share/compling/data/pile/train/12.jsonl,12,pile_tables/pile_12_Pile-CC_df.pkl.gz,pile_exclusions/pile_12_Pile-CC_excl.pkl.gz,9.0,Wed Apr 13 10:21:34 2022,Wed Apr 13 11:07:43 2022,0 days 00:46:09
Pcc10_11,9999,pcc_eng_10_011.0001_x0161529,pcc_eng_10_011.9999_x0177733,pile_tables/slices/Pcc10/tmp/pile_10-011_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-011_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-011.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,11.0,Wed Apr 13 10:26:07 2022,Wed Apr 13 11:09:20 2022,0 days 00:43:13
Pcc09_11,9999,pcc_eng_09_011.0001_x0162113,pcc_eng_09_011.9999_x0178238,pile_tables/slices/Pcc09/tmp/pile_09-011_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc09/pile_09-011_Pile-CC_df.pkl.gz,Pcc09.conll/pcc_eng_09-011.conllu,/share/compling/data/pile/train/09.jsonl,09,pile_tables/pile_09_Pile-CC_df.pkl.gz,pile_exclusions/pile_09_Pile-CC_excl.pkl.gz,11.0,Wed Apr 13 10:31:30 2022,Wed Apr 13 11:14:34 2022,0 days 00:43:04
Pcc28_19,9999,pcc_eng_28_019.0001_x0290941,pcc_eng_28_019.9999_x0307267,pile_tables/slices/Pcc28/tmp/pile_28-019_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-019_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-019.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,19.0,Wed Apr 13 10:34:48 2022,Wed Apr 13 11:19:23 2022,0 days 00:44:36
Pcc01_10,9999,pcc_eng_01_010.0001_x0145425,pcc_eng_01_010.9999_x0161570,pile_tables/slices/Pcc01/tmp/pile_01-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc01/pile_01-010_Pile-CC_df.pkl.gz,Pcc01.conll/pcc_eng_01-010.conllu,/share/compling/data/pile/train/01.jsonl,01,pile_tables/pile_01_Pile-CC_df.pkl.gz,pile_exclusions/pile_01_Pile-CC_excl.pkl.gz,10.0,Wed Apr 13 10:44:57 2022,Wed Apr 13 11:30:39 2022,0 days 00:45:43
Pcc11_12,9999,pcc_eng_11_012.0001_x0177761,pcc_eng_11_012.9999_x0194001,pile_tables/slices/Pcc11/tmp/pile_11-012_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-012_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-012.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,12.0,Wed Apr 13 10:51:11 2022,Wed Apr 13 11:34:30 2022,0 days 00:43:20
Pcc15_9,9999,pcc_eng_15_009.0001_x0129213,pcc_eng_15_009.9999_x0145343,pile_tables/slices/Pcc15/tmp/pile_15-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-009_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-009.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,9.0,Wed Apr 13 10:48:28 2022,Wed Apr 13 11:39:38 2022,0 days 00:51:10
Pcc04_9,9999,pcc_eng_04_009.0001_x0129463,pcc_eng_04_009.9999_x0145512,pile_tables/slices/Pcc04/tmp/pile_04-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc04/pile_04-009_Pile-CC_df.pkl.gz,Pcc04.conll/pcc_eng_04-009.conllu,/share/compling/data/pile/train/04.jsonl,04,pile_tables/pile_04_Pile-CC_df.pkl.gz,pile_exclusions/pile_04_Pile-CC_excl.pkl.gz,9.0,Wed Apr 13 10:50:47 2022,Wed Apr 13 11:41:46 2022,0 days 00:50:59
Pcc08_11,9999,pcc_eng_08_011.0001_x0161607,pcc_eng_08_011.9999_x0177923,pile_tables/slices/Pcc08/tmp/pile_08-011_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc08/pile_08-011_Pile-CC_df.pkl.gz,Pcc08.conll/pcc_eng_08-011.conllu,/share/compling/data/pile/train/08.jsonl,08,pile_tables/pile_08_Pile-CC_df.pkl.gz,pile_exclusions/pile_08_Pile-CC_excl.pkl.gz,11.0,Wed Apr 13 11:01:44 2022,Wed Apr 13 11:44:35 2022,0 days 00:42:51
Pcc05_10,9999,pcc_eng_05_010.0001_x0145998,pcc_eng_05_010.9999_x0162200,pile_tables/slices/Pcc05/tmp/pile_05-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc05/pile_05-010_Pile-CC_df.pkl.gz,Pcc05.conll/pcc_eng_05-010.conllu,/share/compling/data/pile/train/05.jsonl,05,pile_tables/pile_05_Pile-CC_df.pkl.gz,pile_exclusions/pile_05_Pile-CC_excl.pkl.gz,10.0,Wed Apr 13 10:55:15 2022,Wed Apr 13 11:44:54 2022,0 days 00:49:38
Pcc16_9,9999,pcc_eng_16_009.0001_x0129797,pcc_eng_16_009.9999_x0145998,pile_tables/slices/Pcc16/tmp/pile_16-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc16/pile_16-009_Pile-CC_df.pkl.gz,Pcc16.conll/pcc_eng_16-009.conllu,/share/compling/data/pile/train/16.jsonl,16,pile_tables/pile_16_Pile-CC_df.pkl.gz,pile_exclusions/pile_16_Pile-CC_excl.pkl.gz,9.0,Wed Apr 13 10:52:11 2022,Wed Apr 13 11:46:29 2022,0 days 00:54:17
Pcc13_10,9999,pcc_eng_13_010.0001_x0145257,pcc_eng_13_010.9999_x0161354,pile_tables/slices/Pcc13/tmp/pile_13-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc13/pile_13-010_Pile-CC_df.pkl.gz,Pcc13.conll/pcc_eng_13-010.conllu,/share/compling/data/pile/train/13.jsonl,13,pile_tables/pile_13_Pile-CC_df.pkl.gz,pile_exclusions/pile_13_Pile-CC_excl.pkl.gz,10.0,Wed Apr 13 11:06:55 2022,Wed Apr 13 11:52:01 2022,0 days 00:45:07
Pcc10_12,9999,pcc_eng_10_012.0001_x0177737,pcc_eng_10_012.9999_x0193889,pile_tables/slices/Pcc10/tmp/pile_10-012_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-012_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-012.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,12.0,Wed Apr 13 11:09:20 2022,Wed Apr 13 11:52:15 2022,0 days 00:42:55
Pcc12_10,9999,pcc_eng_12_010.0001_x0145635,pcc_eng_12_010.9999_x0161974,pile_tables/slices/Pcc12/tmp/pile_12-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc12/pile_12-010_Pile-CC_df.pkl.gz,Pcc12.conll/pcc_eng_12-010.conllu,/share/compling/data/pile/train/12.jsonl,12,pile_tables/pile_12_Pile-CC_df.pkl.gz,pile_exclusions/pile_12_Pile-CC_excl.pkl.gz,10.0,Wed Apr 13 11:07:43 2022,Wed Apr 13 11:53:55 2022,0 days 00:46:11
Pcc09_12,9999,pcc_eng_09_012.0001_x0178239,pcc_eng_09_012.9999_x0194366,pile_tables/slices/Pcc09/tmp/pile_09-012_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc09/pile_09-012_Pile-CC_df.pkl.gz,Pcc09.conll/pcc_eng_09-012.conllu,/share/compling/data/pile/train/09.jsonl,09,pile_tables/pile_09_Pile-CC_df.pkl.gz,pile_exclusions/pile_09_Pile-CC_excl.pkl.gz,12.0,Wed Apr 13 11:14:34 2022,Wed Apr 13 11:56:16 2022,0 days 00:41:41
Pcc28_20,9999,pcc_eng_28_020.0001_x0307269,pcc_eng_28_020.9999_x0323230,pile_tables/slices/Pcc28/tmp/pile_28-020_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-020_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-020.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,20.0,Wed Apr 13 11:19:23 2022,Wed Apr 13 12:06:29 2022,0 days 00:47:06
Pcc11_13,9999,pcc_eng_11_013.0001_x0194005,pcc_eng_11_013.9999_x0210135,pile_tables/slices/Pcc11/tmp/pile_11-013_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-013_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-013.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,13.0,Wed Apr 13 11:34:30 2022,Wed Apr 13 12:16:48 2022,0 days 00:42:18
Pcc08_12,9999,pcc_eng_08_012.0001_x0177926,pcc_eng_08_012.9999_x0194016,pile_tables/slices/Pcc08/tmp/pile_08-012_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc08/pile_08-012_Pile-CC_df.pkl.gz,Pcc08.conll/pcc_eng_08-012.conllu,/share/compling/data/pile/train/08.jsonl,08,pile_tables/pile_08_Pile-CC_df.pkl.gz,pile_exclusions/pile_08_Pile-CC_excl.pkl.gz,12.0,Wed Apr 13 11:44:35 2022,Wed Apr 13 12:25:42 2022,0 days 00:41:07
Pcc15_10,9999,pcc_eng_15_010.0001_x0145344,pcc_eng_15_010.9999_x0161432,pile_tables/slices/Pcc15/tmp/pile_15-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-010_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-010.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,10.0,Wed Apr 13 11:39:38 2022,Wed Apr 13 12:31:44 2022,0 days 00:52:07
Pcc10_13,9999,pcc_eng_10_013.0001_x0193890,pcc_eng_10_013.9999_x0210092,pile_tables/slices/Pcc10/tmp/pile_10-013_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-013_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-013.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,13.0,Wed Apr 13 11:52:15 2022,Wed Apr 13 12:34:49 2022,0 days 00:42:34
Pcc09_13,9999,pcc_eng_09_013.0001_x0194367,pcc_eng_09_013.9999_x0210597,pile_tables/slices/Pcc09/tmp/pile_09-013_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc09/pile_09-013_Pile-CC_df.pkl.gz,Pcc09.conll/pcc_eng_09-013.conllu,/share/compling/data/pile/train/09.jsonl,09,pile_tables/pile_09_Pile-CC_df.pkl.gz,pile_exclusions/pile_09_Pile-CC_excl.pkl.gz,13.0,Wed Apr 13 11:56:16 2022,Wed Apr 13 12:38:53 2022,0 days 00:42:37
Pcc13_11,9999,pcc_eng_13_011.0001_x0161355,pcc_eng_13_011.9999_x0177434,pile_tables/slices/Pcc13/tmp/pile_13-011_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc13/pile_13-011_Pile-CC_df.pkl.gz,Pcc13.conll/pcc_eng_13-011.conllu,/share/compling/data/pile/train/13.jsonl,13,pile_tables/pile_13_Pile-CC_df.pkl.gz,pile_exclusions/pile_13_Pile-CC_excl.pkl.gz,11.0,Wed Apr 13 11:52:01 2022,Wed Apr 13 12:38:59 2022,0 days 00:46:58
Pcc16_10,9999,pcc_eng_16_010.0001_x0145999,pcc_eng_16_010.9999_x0162228,pile_tables/slices/Pcc16/tmp/pile_16-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc16/pile_16-010_Pile-CC_df.pkl.gz,Pcc16.conll/pcc_eng_16-010.conllu,/share/compling/data/pile/train/16.jsonl,16,pile_tables/pile_16_Pile-CC_df.pkl.gz,pile_exclusions/pile_16_Pile-CC_excl.pkl.gz,10.0,Wed Apr 13 11:46:29 2022,Wed Apr 13 12:39:30 2022,0 days 00:53:02
Pcc04_10,9999,pcc_eng_04_010.0001_x0145513,pcc_eng_04_010.9999_x0161711,pile_tables/slices/Pcc04/tmp/pile_04-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc04/pile_04-010_Pile-CC_df.pkl.gz,Pcc04.conll/pcc_eng_04-010.conllu,/share/compling/data/pile/train/04.jsonl,04,pile_tables/pile_04_Pile-CC_df.pkl.gz,pile_exclusions/pile_04_Pile-CC_excl.pkl.gz,10.0,Wed Apr 13 11:52:03 2022,Wed Apr 13 12:44:40 2022,0 days 00:52:37
Pcc28_21,9999,pcc_eng_28_021.0001_x0323231,pcc_eng_28_021.9999_x0339247,pile_tables/slices/Pcc28/tmp/pile_28-021_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-021_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-021.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,21.0,Wed Apr 13 12:06:29 2022,Wed Apr 13 12:48:28 2022,0 days 00:41:58
